idx,name,short_name,vendor,format,format_inferred,format_mismatch,multi_family_group,preferred_family,is_preferred_family,ident,ident_norm,ident_has_contents,ident_is_normalized,primary_category_v11,verified_v11,web_verified_v11,verified_auto_strict_v11
1409,JS: Presence EQ,Presence EQ,,JS,JS,False,False,JS,True,Liteon/presenceeq,liteon/presenceeq,False,True,EQ/Parametric,True,False,True
1410,JS: MDA Pseudo-Stereo,MDA Pseudo-Stereo,Cockos JS/JSFX,JS,JS,False,False,JS,True,Liteon/pseudostereo,liteon/pseudostereo,False,True,Spatial/Stereo_Tools,True,False,True
1411,JS: RBJ Stereo Image Filter,RBJ Stereo Image Filter,,JS,JS,False,False,JS,True,Liteon/rbjstereofilter12db,liteon/rbjstereofilter12db,False,True,Spatial/StereoImaging,True,True,False
1412,JS: Ring Modulator,Ring Modulator,,JS,JS,False,False,JS,True,Liteon/ringmodulator,liteon/ringmodulator,False,True,Modulation/RingMod,True,False,True
1413,JS: Shelving Filter,Shelving Filter,,JS,JS,False,False,JS,True,Liteon/shelvingfilter,liteon/shelvingfilter,False,True,EQ/Shelving,True,False,True
1414,JS: Simple 1-Pole Filter,Simple 1-Pole Filter,,JS,JS,False,False,JS,True,Liteon/simplelp6db,liteon/simplelp6db,False,True,Filter/Multimode,True,False,True
1415,JS: State Variable Morphing Filter,State Variable Morphing Filter,,JS,JS,False,False,JS,True,Liteon/statevariable,liteon/statevariable,False,True,Filter/Multimode,True,False,True
1416,JS: Tilt Equalizer,Tilt Equalizer,,JS,JS,False,False,JS,True,Liteon/tilteq,liteon/tilteq,False,True,EQ/Parametric,True,False,True
1417,JS: VU Meter,VU Meter,,JS,JS,False,False,JS,True,Liteon/vumetergfx,liteon/vumetergfx,False,True,Analysis/Metering,True,False,True
1418,JS: VU Meter (Summed),VU Meter,Summed,JS,JS,False,False,JS,True,Liteon/vumetergfxsum,liteon/vumetergfxsum,False,True,Analysis/Metering,True,False,True
1419,JS: Multi Waveshaper,Multi Waveshaper,,JS,JS,False,False,JS,True,Liteon/waveshapermulti,liteon/waveshapermulti,False,True,Distortion/Waveshaper,True,False,True
1420,JS: Auto Looper,Auto Looper,,JS,JS,False,False,JS,True,loopsamplers/autoloop,loopsamplers/autoloop,False,True,TimeFX/Looper,True,True,False
1421,JS: Granular Loop Sampler,Granular Loop Sampler,Cockos JS/JSFX,JS,JS,False,False,JS,True,loopsamplers/loopsampler-granul,loopsamplers/loopsampler-granul,False,True,Instrument/Sampler/General,True,False,True
1422,JS: Loop Sampler,Loop Sampler,Cockos JS/JSFX,JS,JS,False,False,JS,True,loopsamplers/loopsampler-m2,loopsamplers/loopsampler-m2,False,True,TimeFX/Looper,True,True,False
1423,JS: Loop Sampler w/MIDI Triggers,Loop Sampler w/MIDI Triggers,Cockos JS/JSFX,JS,JS,False,False,JS,True,loopsamplers/loopsampler-m2-midi,loopsamplers/loopsampler-m2-midi,False,True,Instrument/Sampler/General,True,False,True
1424,JS: Super8 MIDI-controlled synchronized looper (Cockos),Super8 MIDI-controlled synchronized looper,Cockos,JS,JS,False,False,JS,True,loopsamplers/super8,loopsamplers/super8,False,True,TimeFX/Looper,True,True,False
1425,JS: 3-Band EQ,3-Band EQ,,JS,JS,False,False,JS,True,loser/3BandEQ,loser/3bandeq,False,True,EQ/Parametric,True,False,True
1426,JS: 3-Band Joiner,3-Band Joiner,,JS,JS,False,False,JS,True,loser/3BandJoiner,loser/3bandjoiner,False,True,Utility/Routing,True,False,True
1427,JS: 3-Band Splitter,3-Band Splitter,,JS,JS,False,False,JS,True,loser/3BandSplitter,loser/3bandsplitter,False,True,Utility/Routing,True,False,True
1428,JS: 4-Band EQ,4-Band EQ,,JS,JS,False,False,JS,True,loser/4BandEQ,loser/4bandeq,False,True,EQ/Parametric,True,False,True
1429,JS: 4-Band Joiner,4-Band Joiner,,JS,JS,False,False,JS,True,loser/4BandJoiner,loser/4bandjoiner,False,True,Utility/Routing,True,False,True
1430,JS: 4-Band Splitter,4-Band Splitter,,JS,JS,False,False,JS,True,loser/4BandSplitter,loser/4bandsplitter,False,True,Utility/Routing,True,False,True
1431,JS: 50 Hz Kicker,50 Hz Kicker,Cockos JS/JSFX,JS,JS,False,False,JS,True,loser/50HzKicker,loser/50hzkicker,False,True,Utility/DrumTools,True,True,False
1432,JS: 5-Band Joiner,5-Band Joiner,,JS,JS,False,False,JS,True,loser/5BandJoiner,loser/5bandjoiner,False,True,Utility/Routing,True,False,True
1433,JS: 5-Band Splitter,5-Band Splitter,,JS,JS,False,False,JS,True,loser/5BandSplitter,loser/5bandsplitter,False,True,Utility/Routing,True,False,True
1434,JS: Amplitude Modulator,Amplitude Modulator,Cockos JS/JSFX,JS,JS,False,False,JS,True,loser/amplitudeModulator,loser/amplitudemodulator,False,True,Amp/CabSim,True,False,True
1435,JS: Center Canceler,Center Canceler,Cockos JS/JSFX,JS,JS,False,False,JS,True,loser/CenterCanceler,loser/centercanceler,False,True,Spatial/MidSide,True,False,True
1436,JS: Compciter,Compciter,,JS,JS,False,False,JS,True,loser/Compciter,loser/compciter,False,True,Utility/Routing,True,False,True
1437,JS: Digital Drum Compressor,Digital Drum Compressor,Cockos JS/JSFX,JS,JS,False,False,JS,True,loser/DDC,loser/ddc,False,True,Dynamics/Compressor,True,True,False
1438,JS: Digital Versatile Compressor v2,Digital Versatile Compressor v2,Cockos JS/JSFX,JS,JS,False,False,JS,True,loser/DVC2JS,loser/dvc2js,False,True,Dynamics/Compressor,True,False,True
1439,JS: Digital Versatile Compressor,Digital Versatile Compressor,Cockos JS/JSFX,JS,JS,False,False,JS,True,loser/DVCJS,loser/dvcjs,False,True,Dynamics/Compressor,True,False,True
1440,JS: Exciter,Exciter,,JS,JS,False,True,VST,False,loser/Exciter,loser/exciter,False,True,Saturation/Exciter,True,False,True
1441,JS: Goniometer,Goniometer,,JS,JS,False,False,JS,True,loser/gfxGoniometer,loser/gfxgoniometer,False,True,Analysis/Metering,True,False,True
1442,JS: Master Limiter,Master Limiter,,JS,JS,False,False,JS,True,loser/masterLimiter,loser/masterlimiter,False,True,Dynamics/Limiter,True,False,True
1443,JS: MGA JS Limiter,MGA JS Limiter,,JS,JS,False,False,JS,True,loser/MGA_JSLimiter,loser/mga_jslimiter,False,True,Dynamics/Limiter,True,False,True
1444,JS: MGA JS Limiter (Unlinked Stereo),MGA JS Limiter,Unlinked Stereo,JS,JS,False,False,JS,True,loser/MGA_JSLimiterST,loser/mga_jslimiterst,False,True,Dynamics/Limiter,True,False,True
1445,JS: MIDI EQ Ducker,MIDI EQ Ducker,,JS,JS,False,False,JS,True,loser/MIDI_EQ_Ducker,loser/midi_eq_ducker,False,True,EQ/Parametric,True,False,True
1446,JS: Channel Phase Meter,Channel Phase Meter,,JS,JS,False,False,JS,True,loser/phaseMeter,loser/phasemeter,False,True,Analysis/Metering,True,False,True
1447,JS: Ping Pong Pan,Ping Pong Pan,,JS,JS,False,False,JS,True,loser/ppp,loser/ppp,False,True,Delay/PingPong,True,False,True
1448,JS: Saturation,Saturation,,JS,JS,False,False,JS,True,loser/Saturation,loser/saturation,False,True,Saturation/General,True,False,True
1449,JS: Simple Peak-1 Limiter,Simple Peak-1 Limiter,,JS,JS,False,False,JS,True,loser/SP1LimiterJS,loser/sp1limiterjs,False,True,Dynamics/Limiter,True,False,True
1450,JS: Stereo Upmix,Stereo Upmix,Cockos JS/JSFX,JS,JS,False,False,JS,True,loser/stereo,loser/stereo,False,True,Spatial/Stereo_Tools,True,False,True
1451,JS: Stereo Enhancer,Stereo Enhancer,Cockos JS/JSFX,JS,JS,False,False,JS,True,loser/stereoEnhancer,loser/stereoenhancer,False,True,Spatial/Stereo_Tools,True,False,True
1452,JS: Stereo Field Manipulator,Stereo Field Manipulator,Cockos JS/JSFX,JS,JS,False,False,JS,True,loser/StereoField,loser/stereofield,False,True,Spatial/Stereo_Tools,True,False,True
1453,JS: Channel Time Delayer,Channel Time Delayer,Cockos JS/JSFX,JS,JS,False,False,JS,True,loser/TimeDelayer,loser/timedelayer,False,True,Delay/Echo,True,False,True
1454,JS: Time Difference Pan,Time Difference Pan,Cockos JS/JSFX,JS,JS,False,False,JS,True,loser/timeDifferencePan,loser/timedifferencepan,False,True,Spatial/Panner,True,False,True
1455,JS: Transient Controller,Transient Controller,,JS,JS,False,False,JS,True,loser/TransientController,loser/transientcontroller,False,True,Dynamics/TransientShaper,True,False,True
1456,JS: Transient Killer,Transient Killer,,JS,JS,False,False,JS,True,loser/TransientKiller,loser/transientkiller,False,True,Dynamics/TransientShaper,True,False,True
1457,JS: Upward Expander,Upward Expander,,JS,JS,False,False,JS,True,loser/UpwardExpander,loser/upwardexpander,False,True,Dynamics/GateExpander,True,False,True
1458,JS: Waveshaping Distortion,Waveshaping Distortion,,JS,JS,False,False,JS,True,loser/waveShapingDstr,loser/waveshapingdstr,False,True,Distortion/Overdrive_Distortion,True,False,True
1459,JS: White Noise Generator,White Noise Generator,Cockos JS/JSFX,JS,JS,False,False,JS,True,loser/WhiteNoise,loser/whitenoise,False,True,Analysis/Generator_Noise,True,False,True
1460,JS: Zero Crossing Maximizer,Zero Crossing Maximizer,,JS,JS,False,False,JS,True,loser/ZeroCrossingMaximizer,loser/zerocrossingmaximizer,False,True,Dynamics/Limiter,True,False,True
1461,JS: Bit Meter (Cockos),Bit Meter,Cockos,JS,JS,False,False,JS,True,meters/bit_meter,meters/bit_meter,False,True,Analysis/Metering,True,True,False
1462,JS: Dynamic Range Meter,Dynamic Range Meter,,JS,JS,False,False,JS,True,meters/dynamics_meter,meters/dynamics_meter,False,True,Analysis/Metering,True,False,True
1463,JS: Audio To MIDI Drum Trigger,Audio To MIDI Drum Trigger,,JS,JS,False,False,JS,True,midi/drumtrigger,midi/drumtrigger,False,True,MIDI/Conversion,True,True,False
1464,JS: MIDI Note-On Delay,MIDI Note-On Delay,Cockos JS/JSFX,JS,JS,False,False,JS,True,midi/midinoteondelay,midi/midinoteondelay,False,True,MIDI/Utility,True,False,True
1465,JS: MIDI Arpeggiator,MIDI Arpeggiator,,JS,JS,False,False,JS,True,midi/midi_arp,midi/midi_arp,False,True,MIDI/Sequencing,True,False,True
1466,JS: MIDI CC Mapper,MIDI CC Mapper,,JS,JS,False,False,JS,True,midi/midi_CC_mapper,midi/midi_cc_mapper,False,True,MIDI/Sequencing,True,False,True
1467,JS: MIDI Choke,MIDI Choke,,JS,JS,False,False,JS,True,midi/midi_choke,midi/midi_choke,False,True,MIDI/Sequencing,True,False,True
1468,JS: MIDI Chorderizer,MIDI Chorderizer,,JS,JS,False,False,JS,True,midi/midi_chorderizer,midi/midi_chorderizer,False,True,MIDI/Sequencing,True,False,True
1469,JS: MIDI Chord In Key,MIDI Chord In Key,,JS,JS,False,False,JS,True,midi/midi_chordkey,midi/midi_chordkey,False,True,MIDI/Sequencing,True,False,True
1470,JS: MIDI Delay,MIDI Delay,Cockos JS/JSFX,JS,JS,False,False,JS,True,midi/midi_delay,midi/midi_delay,False,True,MIDI/Utility,True,False,True
1471,JS: MIDI Logger,MIDI Logger,,JS,JS,False,False,JS,True,midi/midi_logger,midi/midi_logger,False,True,MIDI/Sequencing,True,False,True
1472,JS: MIDI Map To Key,MIDI Map To Key,,JS,JS,False,False,JS,True,midi/midi_maptokey,midi/midi_maptokey,False,True,MIDI/Sequencing,True,False,True
1473,JS: MIDI Route Note To Channel,MIDI Route Note To Channel,,JS,JS,False,False,JS,True,midi/midi_note2channel,midi/midi_note2channel,False,True,MIDI/Sequencing,True,False,True
1474,JS: MIDI Note Filter,MIDI Note Filter,,JS,JS,False,False,JS,True,midi/midi_note_filter,midi/midi_note_filter,False,True,MIDI/Sequencing,True,False,True
1475,JS: MIDI Note Hold,MIDI Note Hold,,JS,JS,False,False,JS,True,midi/midi_note_hold,midi/midi_note_hold,False,True,MIDI/Sequencing,True,False,True
1476,JS: MIDI Note Repeater,MIDI Note Repeater,,JS,JS,False,False,JS,True,midi/midi_note_repeater,midi/midi_note_repeater,False,True,MIDI/Sequencing,True,False,True
1477,JS: MIDI note sanitizer,MIDI note sanitizer,,JS,JS,False,False,JS,True,midi/midi_note_sanitizer,midi/midi_note_sanitizer,False,True,MIDI/Sequencing,True,False,True
1478,JS: MIDI Transpose Notes,MIDI Transpose Notes,,JS,JS,False,False,JS,True,midi/midi_transpose,midi/midi_transpose,False,True,MIDI/Sequencing,True,False,True
1479,JS: MIDI Velocity Control,MIDI Velocity Control,,JS,JS,False,False,JS,True,midi/midi_velocitycontrol,midi/midi_velocitycontrol,False,True,MIDI/Sequencing,True,False,True
1480,JS: MTC Logger,MTC Logger,,JS,JS,False,False,JS,True,midi/mtc_logger,midi/mtc_logger,False,True,MIDI/Sequencing,True,False,True
1481,JS: MIDI Program/Bank Switch on Load,MIDI Program/Bank Switch on Load,,JS,JS,False,False,JS,True,midi/program_bank_onload,midi/program_bank_onload,False,True,MIDI/Sequencing,True,False,True
1482,JS: MIDI Sequencer Baby,MIDI Sequencer Baby,,JS,JS,False,False,JS,True,midi/sequencer_baby,midi/sequencer_baby,False,True,Filter/StepSequenced,True,False,True
1483,JS: MIDI Sequencer Baby v2,MIDI Sequencer Baby v2,,JS,JS,False,False,JS,True,midi/sequencer_baby_v2,midi/sequencer_baby_v2,False,True,Filter/StepSequenced,True,False,True
1484,JS: MIDI Sequencer Megababy,MIDI Sequencer Megababy,,JS,JS,False,False,JS,True,midi/sequencer_megababy,midi/sequencer_megababy,False,True,Filter/StepSequenced,True,False,True
1485,JS: ADPCM Simulator,ADPCM Simulator,Cockos JS/JSFX,JS,JS,False,False,JS,True,misc/adpcm_simulator,misc/adpcm_simulator,False,True,Distortion/LoFi,True,False,True
1486,JS: Delay w/Reverseness,Delay w/Reverseness,,JS,JS,False,False,JS,True,misc/reverseness,misc/reverseness,False,True,Delay/Reverse,True,False,True
1487,JS: Tonifier,Tonifier,,JS,JS,False,False,JS,True,misc/tonifier,misc/tonifier,False,True,Utility/Routing,True,False,True
1488,JS: Tonifier v2,Tonifier v2,,JS,JS,False,False,JS,True,misc/tonifier2,misc/tonifier2,False,True,Utility/Routing,True,False,True
1489,JS: video sample peeker,video sample peeker,Cockos JS/JSFX,JS,JS,False,False,JS,True,misc/video_sample_peeker,misc/video_sample_peeker,False,True,Amp/CabSim,True,False,True
1490,JS: Bit Reduction/Dither,Bit Reduction/Dither,Cockos JS/JSFX,JS,JS,False,False,JS,True,old_unsupported/dither,old_unsupported/dither,False,True,Mastering/Dither,True,False,True
1491,JS: MDCT Shifter,MDCT Shifter,Cockos JS/JSFX,JS,JS,False,False,JS,True,pitch/mdct-shift,pitch/mdct-shift,False,True,Pitch/PitchShift,True,False,True
1492,JS: Pitch an Octave Down,Pitch an Octave Down,Cockos JS/JSFX,JS,JS,False,False,JS,True,pitch/octavedown,pitch/octavedown,False,True,Pitch/PitchShift,True,False,True
1493,JS: Pitch an Octave Up,Pitch an Octave Up,Cockos JS/JSFX,JS,JS,False,False,JS,True,pitch/octaveup,pitch/octaveup,False,True,Pitch/PitchShift,True,False,True
1494,JS: Pitch Down-Shifter 2,Pitch Down-Shifter 2,Cockos JS/JSFX,JS,JS,False,False,JS,True,pitch/pitch2,pitch/pitch2,False,True,Pitch/PitchShift,True,False,True
1495,JS: Pitch Down-Shifter,Pitch Down-Shifter,Cockos JS/JSFX,JS,JS,False,False,JS,True,pitch/pitchdown,pitch/pitchdown,False,True,Pitch/PitchShift,True,False,True
1496,JS: Pitch Shifter 2,Pitch Shifter 2,Cockos JS/JSFX,JS,JS,False,False,JS,True,pitch/superpitch,pitch/superpitch,False,True,Pitch/PitchShift,True,False,True
1497,JS: Avocado Ducking Glitch Generator,Avocado Ducking Glitch Generator,Cockos JS/JSFX,JS,JS,False,False,JS,True,remaincalm_org/avocado_glitch,remaincalm_org/avocado_glitch,False,True,TimeFX/Glitch_Stutter,True,False,True
1498,JS: Delay (Floaty),Delay,Floaty,JS,JS,False,False,JS,True,remaincalm_org/floaty_delay,remaincalm_org/floaty_delay,False,True,Delay/Echo,True,True,False
1499,JS: Paranoia Mangler,Paranoia Mangler,Cockos JS/JSFX,JS,JS,False,False,JS,True,remaincalm_org/paranoia_mangler,remaincalm_org/paranoia_mangler,False,True,Time/Glitch_Stutter,True,False,True
1500,JS: Tone Gate,Tone Gate,,JS,JS,False,False,JS,True,remaincalm_org/tonegate,remaincalm_org/tonegate,False,True,Dynamics/GateExpander,True,False,True
1501,JS: Audio Statistics,Audio Statistics,,JS,JS,False,False,JS,True,schwa/audio_statistics,schwa/audio_statistics,False,True,Analysis/Metering,True,False,True
1502,JS: FFT Splitter,FFT Splitter,,JS,JS,False,False,JS,True,schwa/fft_splitter,schwa/fft_splitter,False,True,Analysis/Metering,True,False,True
1503,JS: Gaussian Noise Generator,Gaussian Noise Generator,Cockos JS/JSFX,JS,JS,False,False,JS,True,schwa/gaussian_noise_generator,schwa/gaussian_noise_generator,False,True,Analysis/Generator_Noise,True,False,True
1504,JS: MIDI Examiner,MIDI Examiner,,JS,JS,False,False,JS,True,schwa/midi_examine,schwa/midi_examine,False,True,MIDI/Sequencing,True,False,True
1505,JS: MIDI Velocity and Timing Humanizer,MIDI Velocity and Timing Humanizer,,JS,JS,False,False,JS,True,schwa/midi_humanizer,schwa/midi_humanizer,False,True,MIDI/Sequencing,True,False,True
1506,JS: MIDI Modal Randomness,MIDI Modal Randomness,,JS,JS,False,False,JS,True,schwa/midi_modal_randomness,schwa/midi_modal_randomness,False,True,MIDI/Sequencing,True,False,True
1507,JS: Soft Clipper/Limiter,Soft Clipper/Limiter,,JS,JS,False,False,JS,True,schwa/soft_clipper,schwa/soft_clipper,False,True,Dynamics/Limiter,True,False,True
1508,JS: 1175 Compressor,1175 Compressor,Cockos JS/JSFX,JS,JS,False,False,JS,True,sstillwell/1175,sstillwell/1175,False,True,Dynamics/Compressor,True,False,True
1509,JS: 3x3 EQ,3x3 EQ,,JS,JS,False,False,JS,True,sstillwell/3x3,sstillwell/3x3,False,True,EQ/Parametric,True,False,True
1510,JS: 3x3 EQ (1-Pole Crossover),3x3 EQ (1-Pole Crossover),,JS,JS,False,False,JS,True,sstillwell/3x3_6dbSlope,sstillwell/3x3_6dbslope,False,True,EQ/Parametric,True,False,True
1511,JS: 4x4 EQ,4x4 EQ,,JS,JS,False,False,JS,True,sstillwell/4x4,sstillwell/4x4,False,True,EQ/Parametric,True,False,True
1512,JS: Auto Expander,Auto Expander,,JS,JS,False,False,JS,True,sstillwell/autoexpand,sstillwell/autoexpand,False,True,Dynamics/GateExpander,True,False,True
1513,JS: Bad Buss Mojo Waveshaper,Bad Buss Mojo Waveshaper,,JS,JS,False,False,JS,True,sstillwell/badbussmojo,sstillwell/badbussmojo,False,True,Distortion/Waveshaper,True,False,True
1514,JS: Bad Buss Mojo Waveshaper w/AA,Bad Buss Mojo Waveshaper w/AA,,JS,JS,False,False,JS,True,sstillwell/badbussmojo_aa,sstillwell/badbussmojo_aa,False,True,Distortion/Waveshaper,True,False,True
1515,JS: Chorus (Improved Shaping),Chorus,Improved Shaping,JS,JS,False,True,VST,False,sstillwell/chorus,sstillwell/chorus,False,True,Modulation/Chorus,True,False,True
1516,JS: Chorus (Stereo),Chorus,,JS,JS,False,True,VST,False,sstillwell/chorus_stereo,sstillwell/chorus_stereo,False,True,Modulation/Chorus,True,False,True
1517,JS: Delay w/Tempo Ping-Pong,Delay w/Tempo Ping-Pong,Cockos JS/JSFX,JS,JS,False,False,JS,True,sstillwell/delay_pong,sstillwell/delay_pong,False,True,Delay/Echo,True,False,True
1518,JS: Delay w/Tempo Length,Delay w/Tempo Length,Cockos JS/JSFX,JS,JS,False,False,JS,True,sstillwell/delay_tempo,sstillwell/delay_tempo,False,True,Delay/Echo,True,False,True
1519,JS: Dirt Squeeze Compressor,Dirt Squeeze Compressor,Cockos JS/JSFX,JS,JS,False,False,JS,True,sstillwell/dirtsqueeze,sstillwell/dirtsqueeze,False,True,Dynamics/Compressor,True,False,True
1520,JS: Event Horizon Clipper,Event Horizon Clipper,,JS,JS,False,False,JS,True,sstillwell/eventhorizon,sstillwell/eventhorizon,False,True,Dynamics/Clipper,True,False,True
1521,JS: Event Horizon Limiter/Clipper,Event Horizon Limiter/Clipper,,JS,JS,False,False,JS,True,sstillwell/eventhorizon2,sstillwell/eventhorizon2,False,True,Dynamics/Limiter,True,False,True
1522,JS: Exciter (Treble Enhancer),Exciter,Treble Enhancer,JS,JS,False,True,VST,False,sstillwell/exciter,sstillwell/exciter,False,True,Saturation/Exciter,True,False,True
1523,JS: Downward Expander,Downward Expander,,JS,JS,False,False,JS,True,sstillwell/expander,sstillwell/expander,False,True,Dynamics/GateExpander,True,False,True
1524,JS: Express Bus Compressor,Express Bus Compressor,,JS,JS,False,False,JS,True,sstillwell/expressbus,sstillwell/expressbus,False,True,Dynamics/Compressor/VCA,True,False,True
1525,JS: Fairly Childish Compressor/Limiter,Fairly Childish Compressor/Limiter,,JS,JS,False,False,JS,True,sstillwell/fairlychildish,sstillwell/fairlychildish,False,True,Dynamics/Limiter,True,False,True
1526,JS: Fairly Childish Stereo Compressor/Limiter,Fairly Childish Stereo Compressor/Limiter,,JS,JS,False,False,JS,True,sstillwell/fairlychildish2,sstillwell/fairlychildish2,False,True,Dynamics/Limiter,True,False,True
